id,disposition,mission
3546060,CONFIRMED,kepler
7019489,FALSE POSITIVE,kepler
2141783,FALSE POSITIVE,kepler
4144576,CONFIRMED,kepler
8494542,CONFIRMED,kepler
9992325,CONFIRMED,kepler
11073656,CANDIDATE,kepler
10206675,FALSE POSITIVE,kepler
9945370,CONFIRMED,kepler
3832716,FALSE POSITIVE,kepler
8453211,FALSE POSITIVE,kepler
8973129,CONFIRMED,kepler
12505654,CONFIRMED,kepler
7215678,CANDIDATE,kepler
11670125,CONFIRMED,kepler
11461844,CONFIRMED,kepler
7449554,CANDIDATE,kepler
9351920,CONFIRMED,kepler
2161536,CONFIRMED,kepler
10549023,CONFIRMED,kepler
9661979,CONFIRMED,kepler
8219268,CONFIRMED,kepler
10531955,CONFIRMED,kepler
4833421,CONFIRMED,kepler
8168187,CONFIRMED,kepler
4142847,CONFIRMED,kepler
10203349,CONFIRMED,kepler
9718066,CONFIRMED,kepler
3440978,CANDIDATE,kepler
3867615,CONFIRMED,kepler
12121570,CONFIRMED,kepler
8410415,CONFIRMED,kepler
7987866,CONFIRMED,kepler
9532710,CANDIDATE,kepler
11560897,CONFIRMED,kepler
11342416,CONFIRMED,kepler
9086251,CONFIRMED,kepler
4254466,CONFIRMED,kepler
5801571,FALSE POSITIVE,kepler
9904006,CONFIRMED,kepler
5288570,FALSE POSITIVE,kepler
9364609,CONFIRMED,kepler
7457296,CONFIRMED,kepler
10328458,CONFIRMED,kepler
7050060,FALSE POSITIVE,kepler
4248120,CONFIRMED,kepler
9580992,CANDIDATE,kepler
8321314,CONFIRMED,kepler
6934986,CANDIDATE,kepler
4049901,CANDIDATE,kepler
11498128,CONFIRMED,kepler
8041216,CONFIRMED,kepler
11824786,CONFIRMED,kepler
12254909,CONFIRMED,kepler
10798331,CANDIDATE,kepler
9364290,CONFIRMED,kepler
9364290,CONFIRMED,kepler
5022828,CONFIRMED,kepler
8233702,CONFIRMED,kepler
11403339,CONFIRMED,kepler
8260902,CONFIRMED,kepler
8381204,CONFIRMED,kepler
12058204,CONFIRMED,kepler
12058204,CONFIRMED,kepler
4833421,CONFIRMED,kepler
5357545,CONFIRMED,kepler
6871071,CONFIRMED,kepler
5342473,CONFIRMED,kepler
9334893,CANDIDATE,kepler
9963265,CONFIRMED,kepler
10583761,CONFIRMED,kepler
7542813,CONFIRMED,kepler
12058147,CONFIRMED,kepler
8164257,CONFIRMED,kepler
8164257,CONFIRMED,kepler
8164257,CONFIRMED,kepler
10593759,FALSE POSITIVE,kepler
6774537,CONFIRMED,kepler
10404582,CONFIRMED,kepler
5959753,CONFIRMED,kepler
6021193,CONFIRMED,kepler
6021193,CONFIRMED,kepler
6871071,CONFIRMED,kepler
6871071,CONFIRMED,kepler
6287313,CONFIRMED,kepler
9289704,CANDIDATE,kepler
9278725,CONFIRMED,kepler
4458082,CONFIRMED,kepler
8042453,CONFIRMED,kepler
10874215,CONFIRMED,kepler
6666233,FALSE POSITIVE,kepler
7661065,FALSE POSITIVE,kepler
3937519,CONFIRMED,kepler
8866137,CONFIRMED,kepler
10857519,CONFIRMED,kepler
9517393,CONFIRMED,kepler
9351316,CONFIRMED,kepler
6021193,CONFIRMED,kepler
10617017,CONFIRMED,kepler
3229150,CANDIDATE,kepler
7989422,FALSE POSITIVE,kepler
9641481,CONFIRMED,kepler
8892157,CONFIRMED,kepler
8892157,CANDIDATE,kepler
11569782,CONFIRMED,kepler
4833421,CONFIRMED,kepler
11520459,CANDIDATE,kepler
7219825,CONFIRMED,kepler
3749978,CONFIRMED,kepler
10010440,CONFIRMED,kepler
11718144,CONFIRMED,kepler
4247991,CANDIDATE,kepler
4247991,CANDIDATE,kepler
10026544,CANDIDATE,kepler
9473078,CONFIRMED,kepler
10864531,CONFIRMED,kepler
10864531,CONFIRMED,kepler
2853780,CANDIDATE,kepler
9472000,CONFIRMED,kepler
10253547,CONFIRMED,kepler
10253547,CONFIRMED,kepler
12505076,CONFIRMED,kepler
6185476,CANDIDATE,kepler
12116380,CONFIRMED,kepler
2556650,CONFIRMED,kepler
10600955,CONFIRMED,kepler
10801100,FALSE POSITIVE,kepler
4473226,CONFIRMED,kepler
8914779,FALSE POSITIVE,kepler
2854181,CONFIRMED,kepler
8963721,FALSE POSITIVE,kepler
10132832,CONFIRMED,kepler
3219995,CONFIRMED,kepler
6062929,CONFIRMED,kepler
7504778,CONFIRMED,kepler
7219825,CONFIRMED,kepler
7097965,CONFIRMED,kepler
4249725,CONFIRMED,kepler
3967326,CONFIRMED,kepler
6768394,CONFIRMED,kepler
6768394,CONFIRMED,kepler
5211199,CONFIRMED,kepler
8804455,CANDIDATE,kepler
8804455,FALSE POSITIVE,kepler
5546761,CONFIRMED,kepler
5546761,CANDIDATE,kepler
9205938,CONFIRMED,kepler
10723367,CONFIRMED,kepler
10723367,CONFIRMED,kepler
5005121,CONFIRMED,kepler
4833421,CONFIRMED,kepler
8229458,CONFIRMED,kepler
10684670,CONFIRMED,kepler
11495458,CONFIRMED,kepler
9003401,CONFIRMED,kepler
5978559,CONFIRMED,kepler
8872048,CANDIDATE,kepler
7746958,CANDIDATE,kepler
6768394,CONFIRMED,kepler
6922710,CONFIRMED,kepler
11348997,CONFIRMED,kepler
5705819,CONFIRMED,kepler
6696580,CONFIRMED,kepler
11358389,CONFIRMED,kepler
7204981,CONFIRMED,kepler
3847907,CONFIRMED,kepler
4370527,CONFIRMED,kepler
6041734,CONFIRMED,kepler
5125347,CONFIRMED,kepler
9336200,CONFIRMED,kepler
4770617,CONFIRMED,kepler
4454934,CONFIRMED,kepler
9458343,CONFIRMED,kepler
7120108,CONFIRMED,kepler
10730703,CONFIRMED,kepler
8007644,CONFIRMED,kepler
11192235,CONFIRMED,kepler
6383785,CONFIRMED,kepler
6696580,CONFIRMED,kepler
6525946,CANDIDATE,kepler
4249725,CONFIRMED,kepler
8505920,CONFIRMED,kepler
7918992,CONFIRMED,kepler
6041734,CANDIDATE,kepler
11308499,CONFIRMED,kepler
11308499,CONFIRMED,kepler
9006186,CONFIRMED,kepler
9006186,CONFIRMED,kepler
7802719,CONFIRMED,kepler
11030475,CONFIRMED,kepler
11030475,CANDIDATE,kepler
11030475,CANDIDATE,kepler
5023956,FALSE POSITIVE,kepler
12401863,CONFIRMED,kepler
5534941,CONFIRMED,kepler
11121752,CONFIRMED,kepler
11121752,CONFIRMED,kepler
2990873,CONFIRMED,kepler
9307509,CONFIRMED,kepler
10158729,CONFIRMED,kepler
6105462,CONFIRMED,kepler
3120355,CONFIRMED,kepler
6047072,CONFIRMED,kepler
9006186,CONFIRMED,kepler
9006186,CANDIDATE,kepler
11410904,CONFIRMED,kepler
5021737,FALSE POSITIVE,kepler
3862246,FALSE POSITIVE,kepler
4173026,CONFIRMED,kepler
10471621,CANDIDATE,kepler
10471621,CANDIDATE,kepler
5350244,CONFIRMED,kepler
5374403,CONFIRMED,kepler
10925113,FALSE POSITIVE,kepler
11769801,FALSE POSITIVE,kepler
11752906,CANDIDATE,kepler
1995519,CONFIRMED,kepler
4914566,CONFIRMED,kepler
6198182,CONFIRMED,kepler
10024051,CONFIRMED,kepler
8676038,FALSE POSITIVE,kepler
4349452,CONFIRMED,kepler
8676038,FALSE POSITIVE,kepler
8073806,CONFIRMED,kepler
10419312,FALSE POSITIVE,kepler
3234598,CONFIRMED,kepler
10453588,CONFIRMED,kepler
11125613,CONFIRMED,kepler
8074328,CANDIDATE,kepler
7212184,CONFIRMED,kepler
6956014,FALSE POSITIVE,kepler
9757613,CONFIRMED,kepler
5307858,FALSE POSITIVE,kepler
6605493,CONFIRMED,kepler
4670217,CANDIDATE,kepler
7259298,CONFIRMED,kepler
9574179,CANDIDATE,kepler
6211812,CONFIRMED,kepler
11391755,CANDIDATE,kepler
11391755,CANDIDATE,kepler
9088780,CANDIDATE,kepler
8894646,CANDIDATE,kepler
3234598,CONFIRMED,kepler
8611832,CONFIRMED,kepler
8611832,CONFIRMED,kepler
5621586,CONFIRMED,kepler
9210387,CONFIRMED,kepler
11852982,CONFIRMED,kepler
8559152,CONFIRMED,kepler
2718778,CONFIRMED,kepler
3122913,CONFIRMED,kepler
9229657,CONFIRMED,kepler
10415227,FALSE POSITIVE,kepler
5175024,CONFIRMED,kepler
9026749,CONFIRMED,kepler
12216278,FALSE POSITIVE,kepler
9159242,FALSE POSITIVE,kepler
12061096,FALSE POSITIVE,kepler
5794240,CONFIRMED,kepler
6933567,CONFIRMED,kepler
9993529,FALSE POSITIVE,kepler
11303815,FALSE POSITIVE,kepler
6044553,FALSE POSITIVE,kepler
9654468,CONFIRMED,kepler
4349452,CONFIRMED,kepler
10027247,CONFIRMED,kepler
6343170,CONFIRMED,kepler
7107802,CONFIRMED,kepler
11752632,CONFIRMED,kepler
10028535,CONFIRMED,kepler
7047207,CONFIRMED,kepler
5212220,FALSE POSITIVE,kepler
9964748,FALSE POSITIVE,kepler
9842937,FALSE POSITIVE,kepler
9757613,CONFIRMED,kepler
8247770,CANDIDATE,kepler
6867588,CANDIDATE,kepler
7501646,CANDIDATE,kepler
11962284,CONFIRMED,kepler
2573056,FALSE POSITIVE,kepler
6842682,CONFIRMED,kepler
8890150,CONFIRMED,kepler
8890150,CONFIRMED,kepler
8838950,CANDIDATE,kepler
11360805,CONFIRMED,kepler
9845898,CONFIRMED,kepler
12453581,CONFIRMED,kepler
11922678,FALSE POSITIVE,kepler
11179076,CONFIRMED,kepler
5364071,CONFIRMED,kepler
5959719,CONFIRMED,kepler
5544903,FALSE POSITIVE,kepler
5542983,FALSE POSITIVE,kepler
8256453,FALSE POSITIVE,kepler
9474493,FALSE POSITIVE,kepler
4551663,FALSE POSITIVE,kepler
12257999,CANDIDATE,kepler
6922203,CANDIDATE,kepler
11752908,FALSE POSITIVE,kepler
7021681,CONFIRMED,kepler
4346178,CONFIRMED,kepler
9664142,CONFIRMED,kepler
10018233,CONFIRMED,kepler
8081899,CONFIRMED,kepler
10189557,FALSE POSITIVE,kepler
8478994,CONFIRMED,kepler
9965184,FALSE POSITIVE,kepler
9911882,FALSE POSITIVE,kepler
8631504,CONFIRMED,kepler
8110767,CONFIRMED,kepler
5471574,FALSE POSITIVE,kepler
6767840,CONFIRMED,kepler
8379705,CONFIRMED,kepler
9896018,CONFIRMED,kepler
11037511,CONFIRMED,kepler
9757613,CONFIRMED,kepler
11818872,CONFIRMED,kepler
11771430,CONFIRMED,kepler
5513012,CONFIRMED,kepler
11761199,FALSE POSITIVE,kepler
8074805,FALSE POSITIVE,kepler
2437505,CANDIDATE,kepler
2437505,FALSE POSITIVE,kepler
11253827,CONFIRMED,kepler
3533469,FALSE POSITIVE,kepler
8956706,FALSE POSITIVE,kepler
7047363,CONFIRMED,kepler
11968463,CONFIRMED,kepler
11968463,CONFIRMED,kepler
8836888,CANDIDATE,kepler
9880190,CONFIRMED,kepler
5364071,CONFIRMED,kepler
5392702,FALSE POSITIVE,kepler
8429566,FALSE POSITIVE,kepler
10387742,CANDIDATE,kepler
7673841,CONFIRMED,kepler
9827149,CONFIRMED,kepler
5546691,CONFIRMED,kepler
12156347,CONFIRMED,kepler
8636539,CANDIDATE,kepler
9283156,CANDIDATE,kepler
8547429,CONFIRMED,kepler
8803882,FALSE POSITIVE,kepler
9893318,CONFIRMED,kepler
6864885,FALSE POSITIVE,kepler
5097868,FALSE POSITIVE,kepler
8570333,CONFIRMED,kepler
8478994,CONFIRMED,kepler
5036705,CONFIRMED,kepler
9574158,CANDIDATE,kepler
9653622,CANDIDATE,kepler
4391348,FALSE POSITIVE,kepler
7294743,CANDIDATE,kepler
8947520,CONFIRMED,kepler
10468885,CONFIRMED,kepler
12016267,FALSE POSITIVE,kepler
6765135,CANDIDATE,kepler
3861595,CONFIRMED,kepler
5725087,FALSE POSITIVE,kepler
10489206,CONFIRMED,kepler
3426367,CONFIRMED,kepler
5562090,CONFIRMED,kepler
11548140,FALSE POSITIVE,kepler
12110786,FALSE POSITIVE,kepler
5342061,CANDIDATE,kepler
3654095,FALSE POSITIVE,kepler
5078939,FALSE POSITIVE,kepler
6867555,CONFIRMED,kepler
5339567,CONFIRMED,kepler
4459924,FALSE POSITIVE,kepler
11080405,CONFIRMED,kepler
5529738,FALSE POSITIVE,kepler
4047631,CANDIDATE,kepler
10059645,CONFIRMED,kepler
5364071,CONFIRMED,kepler
7183745,CONFIRMED,kepler
8212002,CONFIRMED,kepler
8004903,CONFIRMED,kepler
8883329,CONFIRMED,kepler
8883329,CONFIRMED,kepler
3644653,FALSE POSITIVE,kepler
11253827,CONFIRMED,kepler
5514383,CONFIRMED,kepler
10747445,FALSE POSITIVE,kepler
8022489,CONFIRMED,kepler
8022489,CONFIRMED,kepler
8022489,CONFIRMED,kepler
9209624,CONFIRMED,kepler
9209624,CONFIRMED,kepler
3354846,CONFIRMED,kepler
6516185,CANDIDATE,kepler
8478994,CONFIRMED,kepler
3946023,FALSE POSITIVE,kepler
7183745,CONFIRMED,kepler
9177629,CONFIRMED,kepler
7778767,CONFIRMED,kepler
7515762,CONFIRMED,kepler
5942949,CONFIRMED,kepler
12120307,CONFIRMED,kepler
12120307,CONFIRMED,kepler
12120307,CONFIRMED,kepler
7446631,CANDIDATE,kepler
9777251,FALSE POSITIVE,kepler
6864893,FALSE POSITIVE,kepler
11701407,CONFIRMED,kepler
5906426,CANDIDATE,kepler
11288051,CONFIRMED,kepler
10813132,CONFIRMED,kepler
5857540,CONFIRMED,kepler
12208631,CANDIDATE,kepler
7289317,CONFIRMED,kepler
6500206,FALSE POSITIVE,kepler
5545815,FALSE POSITIVE,kepler
3116302,FALSE POSITIVE,kepler
7879433,CONFIRMED,kepler
9205907,CONFIRMED,kepler
8463346,CONFIRMED,kepler
5364071,CONFIRMED,kepler
10489206,CONFIRMED,kepler
7531677,FALSE POSITIVE,kepler
10068659,CONFIRMED,kepler
2443393,CANDIDATE,kepler
9019191,CANDIDATE,kepler
9718379,FALSE POSITIVE,kepler
3002478,CANDIDATE,kepler
4055774,FALSE POSITIVE,kepler
6670075,FALSE POSITIVE,kepler
9395024,CONFIRMED,kepler
8631751,CANDIDATE,kepler
11401822,FALSE POSITIVE,kepler
6507427,FALSE POSITIVE,kepler
5521300,FALSE POSITIVE,kepler
8478994,CONFIRMED,kepler
9753154,CONFIRMED,kepler
9011825,CONFIRMED,kepler
4172746,CANDIDATE,kepler
5174858,CONFIRMED,kepler
11074835,CONFIRMED,kepler
1996180,CONFIRMED,kepler
10407221,FALSE POSITIVE,kepler
5991936,FALSE POSITIVE,kepler
5095635,CANDIDATE,kepler
6269070,CONFIRMED,kepler
6705137,FALSE POSITIVE,kepler
12254688,CANDIDATE,kepler
8345172,FALSE POSITIVE,kepler
4172013,CANDIDATE,kepler
12254378,CONFIRMED,kepler
4247791,FALSE POSITIVE,kepler
7604328,CONFIRMED,kepler
11236244,CONFIRMED,kepler
9837685,CONFIRMED,kepler
5042210,CONFIRMED,kepler
12454461,CONFIRMED,kepler
1996180,CANDIDATE,kepler
9635606,CONFIRMED,kepler
3728701,CONFIRMED,kepler
10861715,FALSE POSITIVE,kepler
1849702,CONFIRMED,kepler
9390653,CONFIRMED,kepler
2305866,CANDIDATE,kepler
11187837,CONFIRMED,kepler
8885673,FALSE POSITIVE,kepler
9712350,CANDIDATE,kepler
8025596,CONFIRMED,kepler
5956787,FALSE POSITIVE,kepler
3642741,FALSE POSITIVE,kepler
12071037,FALSE POSITIVE,kepler
8494617,CONFIRMED,kepler
10289119,CONFIRMED,kepler
7382313,CONFIRMED,kepler
9887224,FALSE POSITIVE,kepler
7542369,FALSE POSITIVE,kepler
8544992,CONFIRMED,kepler
8544992,CONFIRMED,kepler
11295426,CONFIRMED,kepler
7289162,FALSE POSITIVE,kepler
3001885,FALSE POSITIVE,kepler
12306058,CONFIRMED,kepler
6183511,CONFIRMED,kepler
12469800,CONFIRMED,kepler
4915638,CONFIRMED,kepler
6351097,FALSE POSITIVE,kepler
8081905,CONFIRMED,kepler
11465950,CONFIRMED,kepler
9996632,FALSE POSITIVE,kepler
4665571,CONFIRMED,kepler
4829935,FALSE POSITIVE,kepler
9269042,CONFIRMED,kepler
6199056,FALSE POSITIVE,kepler
11461433,CONFIRMED,kepler
11818607,CONFIRMED,kepler
8380709,CONFIRMED,kepler
6149910,CONFIRMED,kepler
9108085,FALSE POSITIVE,kepler
5436013,CONFIRMED,kepler
8676148,CONFIRMED,kepler
9696358,CONFIRMED,kepler
5039129,FALSE POSITIVE,kepler
4484336,CONFIRMED,kepler
9580167,CANDIDATE,kepler
9757613,CONFIRMED,kepler
10527135,FALSE POSITIVE,kepler
11752906,CANDIDATE,kepler
10916600,CONFIRMED,kepler
8429314,CONFIRMED,kepler
9153570,CONFIRMED,kepler
11768142,CONFIRMED,kepler
7984574,CANDIDATE,kepler
9592579,FALSE POSITIVE,kepler
10336951,CANDIDATE,kepler
8481129,CONFIRMED,kepler
2142522,CONFIRMED,kepler
9395719,CONFIRMED,kepler
8753896,CONFIRMED,kepler
8240617,CANDIDATE,kepler
8746295,FALSE POSITIVE,kepler
10090257,FALSE POSITIVE,kepler
11295426,CONFIRMED,kepler
10679583,FALSE POSITIVE,kepler
11622985,CANDIDATE,kepler
11361283,CANDIDATE,kepler
8757824,CONFIRMED,kepler
9832208,CONFIRMED,kepler
6124512,CONFIRMED,kepler
10070468,CONFIRMED,kepler
10031656,FALSE POSITIVE,kepler
7584650,CONFIRMED,kepler
11337566,CONFIRMED,kepler
6364215,CANDIDATE,kepler
10202759,FALSE POSITIVE,kepler
5007345,CONFIRMED,kepler
12120484,CONFIRMED,kepler
6429812,CONFIRMED,kepler
6846911,CONFIRMED,kepler
5385439,FALSE POSITIVE,kepler
5963582,CONFIRMED,kepler
4476423,FALSE POSITIVE,kepler
11403389,CONFIRMED,kepler
9851662,CONFIRMED,kepler
6467363,CANDIDATE,kepler
6467363,CANDIDATE,kepler
8758204,CONFIRMED,kepler
8733898,CONFIRMED,kepler
8733898,CONFIRMED,kepler
3228945,FALSE POSITIVE,kepler
7008149,FALSE POSITIVE,kepler
10332213,CONFIRMED,kepler
7090524,CONFIRMED,kepler
11133306,CONFIRMED,kepler
6307063,FALSE POSITIVE,kepler
5871985,CONFIRMED,kepler
8292840,CONFIRMED,kepler
9730163,CONFIRMED,kepler
9730163,CONFIRMED,kepler
11453592,CONFIRMED,kepler
3834322,FALSE POSITIVE,kepler
10073672,CANDIDATE,kepler
11188249,FALSE POSITIVE,kepler
4677282,FALSE POSITIVE,kepler
5097470,FALSE POSITIVE,kepler
4858610,FALSE POSITIVE,kepler
10591855,CONFIRMED,kepler
4832175,FALSE POSITIVE,kepler
7749773,CONFIRMED,kepler
9451706,CONFIRMED,kepler
10064256,CONFIRMED,kepler
6842807,CANDIDATE,kepler
4381282,FALSE POSITIVE,kepler
9815053,CANDIDATE,kepler
7609553,CONFIRMED,kepler
10122538,CONFIRMED,kepler
10122538,CONFIRMED,kepler
9697131,CANDIDATE,kepler
5480640,CONFIRMED,kepler
5480640,CONFIRMED,kepler
5480640,CONFIRMED,kepler
5175986,CONFIRMED,kepler
9008737,CONFIRMED,kepler
9008737,CONFIRMED,kepler
9692128,FALSE POSITIVE,kepler
10917043,CANDIDATE,kepler
6521045,CONFIRMED,kepler
8167959,FALSE POSITIVE,kepler
4075015,FALSE POSITIVE,kepler
6697605,CANDIDATE,kepler
6697605,CANDIDATE,kepler
6294819,CONFIRMED,kepler
12602314,CANDIDATE,kepler
5787131,CANDIDATE,kepler
3230753,FALSE POSITIVE,kepler
8358012,FALSE POSITIVE,kepler
4664046,FALSE POSITIVE,kepler
11401755,CONFIRMED,kepler
4180401,FALSE POSITIVE,kepler
6350476,FALSE POSITIVE,kepler
8292840,CONFIRMED,kepler
5272233,CONFIRMED,kepler
5272233,CONFIRMED,kepler
11456382,FALSE POSITIVE,kepler
3130548,FALSE POSITIVE,kepler
9593757,FALSE POSITIVE,kepler
6346809,CANDIDATE,kepler
4275117,FALSE POSITIVE,kepler
6545051,FALSE POSITIVE,kepler
5513866,FALSE POSITIVE,kepler
4547603,CANDIDATE,kepler
5688910,CONFIRMED,kepler
6345732,CONFIRMED,kepler
5716763,CANDIDATE,kepler
6345732,CONFIRMED,kepler
8611257,CONFIRMED,kepler
3861611,FALSE POSITIVE,kepler
12416987,CANDIDATE,kepler
8259713,CANDIDATE,kepler
10880507,CONFIRMED,kepler
11098013,CANDIDATE,kepler
5443604,FALSE POSITIVE,kepler
12206313,CONFIRMED,kepler
12206313,CONFIRMED,kepler
9837661,CONFIRMED,kepler
7769819,CONFIRMED,kepler
11874577,CONFIRMED,kepler
12164564,CONFIRMED,kepler
8190354,FALSE POSITIVE,kepler
3425851,CANDIDATE,kepler
10397751,CONFIRMED,kepler
10397751,CONFIRMED,kepler
10397751,CANDIDATE,kepler
7815931,FALSE POSITIVE,kepler
6679295,CANDIDATE,kepler
9642292,CONFIRMED,kepler
6356692,CONFIRMED,kepler
6026737,CANDIDATE,kepler
4991208,CONFIRMED,kepler
8243283,FALSE POSITIVE,kepler
9837661,CONFIRMED,kepler
9837661,CONFIRMED,kepler
9092504,CONFIRMED,kepler
5383248,CONFIRMED,kepler
9092504,CONFIRMED,kepler
10001368,CONFIRMED,kepler
9466429,CONFIRMED,kepler
4365442,FALSE POSITIVE,kepler
8885643,CONFIRMED,kepler
5652893,CONFIRMED,kepler
3241557,FALSE POSITIVE,kepler
3957082,FALSE POSITIVE,kepler
8681833,CONFIRMED,kepler
4138951,CONFIRMED,kepler
3102384,CONFIRMED,kepler
10471515,CONFIRMED,kepler
4935172,CANDIDATE,kepler
8760040,CONFIRMED,kepler
8760040,CANDIDATE,kepler
10098844,CONFIRMED,kepler
9467404,CONFIRMED,kepler
5308666,FALSE POSITIVE,kepler
5184911,CONFIRMED,kepler
8176564,CANDIDATE,kepler
6587105,CONFIRMED,kepler
11662184,CONFIRMED,kepler
11127479,CONFIRMED,kepler
5428668,FALSE POSITIVE,kepler
5041569,FALSE POSITIVE,kepler
10604521,CANDIDATE,kepler
9899181,FALSE POSITIVE,kepler
9899181,FALSE POSITIVE,kepler
8884274,CONFIRMED,kepler
7767162,CONFIRMED,kepler
4861791,FALSE POSITIVE,kepler
4385148,CANDIDATE,kepler
4385148,CONFIRMED,kepler
9838468,CONFIRMED,kepler
6781548,FALSE POSITIVE,kepler
8617363,CONFIRMED,kepler
11401755,CONFIRMED,kepler
7673192,CONFIRMED,kepler
7673192,CONFIRMED,kepler
7673192,CONFIRMED,kepler
7673192,CONFIRMED,kepler
11807274,CONFIRMED,kepler
7670943,CONFIRMED,kepler
6697756,CONFIRMED,kepler
5649833,FALSE POSITIVE,kepler
10518399,FALSE POSITIVE,kepler
5905822,CONFIRMED,kepler
10793172,CONFIRMED,kepler
10793172,CONFIRMED,kepler
7136729,FALSE POSITIVE,kepler
6364276,FALSE POSITIVE,kepler
4367854,CANDIDATE,kepler
5108946,FALSE POSITIVE,kepler
8801316,CONFIRMED,kepler
10597693,CANDIDATE,kepler
7466270,CANDIDATE,kepler
10876237,FALSE POSITIVE,kepler
12314973,CONFIRMED,kepler
3346154,CONFIRMED,kepler
5308387,FALSE POSITIVE,kepler
6233573,FALSE POSITIVE,kepler
10363281,FALSE POSITIVE,kepler
4861527,FALSE POSITIVE,kepler
5775129,CONFIRMED,kepler
9898447,CONFIRMED,kepler
5307568,FALSE POSITIVE,kepler
11135308,CONFIRMED,kepler
2985587,CANDIDATE,kepler
6521045,CONFIRMED,kepler
8077137,CONFIRMED,kepler
7019524,CONFIRMED,kepler
5106313,CONFIRMED,kepler
9825174,CONFIRMED,kepler
5642620,CANDIDATE,kepler
8429415,FALSE POSITIVE,kepler
5014903,FALSE POSITIVE,kepler
5980783,CONFIRMED,kepler
8873090,CANDIDATE,kepler
8560804,FALSE POSITIVE,kepler
12008872,CONFIRMED,kepler
8415200,CONFIRMED,kepler
4072333,FALSE POSITIVE,kepler
9886361,CONFIRMED,kepler
9886361,CONFIRMED,kepler
3730335,FALSE POSITIVE,kepler
6528464,CONFIRMED,kepler
7428316,FALSE POSITIVE,kepler
10275766,FALSE POSITIVE,kepler
10275766,FALSE POSITIVE,kepler
6370120,FALSE POSITIVE,kepler
5642620,FALSE POSITIVE,kepler
5209845,CONFIRMED,kepler
9652649,FALSE POSITIVE,kepler
11100670,FALSE POSITIVE,kepler
6129524,CONFIRMED,kepler
5794570,CONFIRMED,kepler
5794570,CONFIRMED,kepler
5649325,FALSE POSITIVE,kepler
9958387,CANDIDATE,kepler
6779260,CONFIRMED,kepler
11807274,CONFIRMED,kepler
5953297,CONFIRMED,kepler
7659389,CONFIRMED,kepler
9472074,CONFIRMED,kepler
10842192,CONFIRMED,kepler
2442448,CONFIRMED,kepler
11197853,CANDIDATE,kepler
9665922,FALSE POSITIVE,kepler
11283615,CONFIRMED,kepler
7605093,CONFIRMED,kepler
3859363,FALSE POSITIVE,kepler
8077137,CONFIRMED,kepler
12023078,FALSE POSITIVE,kepler
6364162,FALSE POSITIVE,kepler
7463685,CONFIRMED,kepler
6716021,CANDIDATE,kepler
11231334,FALSE POSITIVE,kepler
8326342,CANDIDATE,kepler
6878240,CONFIRMED,kepler
6878240,CONFIRMED,kepler
2436378,FALSE POSITIVE,kepler
6614629,FALSE POSITIVE,kepler
6630943,FALSE POSITIVE,kepler
4831728,CONFIRMED,kepler
4831728,CANDIDATE,kepler
3336765,FALSE POSITIVE,kepler
4270565,FALSE POSITIVE,kepler
6528464,CONFIRMED,kepler
11963206,CONFIRMED,kepler
4249611,CANDIDATE,kepler
8263545,CONFIRMED,kepler
10068024,FALSE POSITIVE,kepler
9636563,FALSE POSITIVE,kepler
6937402,CONFIRMED,kepler
5475641,FALSE POSITIVE,kepler
2853828,FALSE POSITIVE,kepler
7899070,CANDIDATE,kepler
4035667,FALSE POSITIVE,kepler
9612825,FALSE POSITIVE,kepler
7826659,CONFIRMED,kepler
7202957,CANDIDATE,kepler
5513893,FALSE POSITIVE,kepler
10514430,FALSE POSITIVE,kepler
8095441,CONFIRMED,kepler
5881813,CONFIRMED,kepler
12456601,CONFIRMED,kepler
10341917,FALSE POSITIVE,kepler
3241604,FALSE POSITIVE,kepler
9591070,FALSE POSITIVE,kepler
8227661,FALSE POSITIVE,kepler
7428736,CONFIRMED,kepler
5817986,FALSE POSITIVE,kepler
11129258,CONFIRMED,kepler
10586004,CONFIRMED,kepler
4939533,CANDIDATE,kepler
4846856,CANDIDATE,kepler
7202957,CONFIRMED,kepler
6521045,CONFIRMED,kepler
5790807,FALSE POSITIVE,kepler
8892303,CONFIRMED,kepler
10265602,CANDIDATE,kepler
5369827,CONFIRMED,kepler
5302643,FALSE POSITIVE,kepler
6586746,CONFIRMED,kepler
9962455,CONFIRMED,kepler
9962455,CONFIRMED,kepler
8687088,FALSE POSITIVE,kepler
6436029,CONFIRMED,kepler
6197215,CONFIRMED,kepler
9451706,CONFIRMED,kepler
9244508,CONFIRMED,kepler
9692557,FALSE POSITIVE,kepler
9366886,FALSE POSITIVE,kepler
3657176,FALSE POSITIVE,kepler
3969687,CONFIRMED,kepler
9369366,FALSE POSITIVE,kepler
6716545,CONFIRMED,kepler
4552729,CANDIDATE,kepler
2989706,FALSE POSITIVE,kepler
5185897,CONFIRMED,kepler
5185897,CONFIRMED,kepler
5185897,CONFIRMED,kepler
3663173,CANDIDATE,kepler
9881077,CONFIRMED,kepler
3097346,FALSE POSITIVE,kepler
5717567,FALSE POSITIVE,kepler
6265792,CONFIRMED,kepler
9995402,CONFIRMED,kepler
9109857,CANDIDATE,kepler
5609593,CONFIRMED,kepler
5436338,CONFIRMED,kepler
11414465,CONFIRMED,kepler
6716545,CANDIDATE,kepler
2708885,FALSE POSITIVE,kepler
6612284,FALSE POSITIVE,kepler
